"player_api_id","num_appearences","num_leagues","player_name","overall_rating","gk_rating"
23788,12,1,"Luke Moore",67,45
23792,253,2,"Steven Davis",76,40
23793,4,1,"Stuart Taylor",66,265
23794,98,1,"Thomas Sorensen",71,285
23806,30,1,"Peter Whittingham",70,34
23813,2,1,"Maik Taylor",66,264
23818,116,1,"Matthew Upson",71,40
23819,23,1,"Mikael Forssell",64,40
23823,45,2,"Daniel Fox",68,42
23837,160,1,"Scott Dann",78,41
23839,112,2,"Sone Aluko",73,36
23849,14,1,"Mark Gower",62,37
23853,61,1,"Walter Pandiani",71,36
23864,11,1,"Cleveland Taylor",61,38
23866,8,1,"Andrew Keogh",67,50
23869,38,1,"Jerel Ifil",63,44
23881,8,2,"Alan Tate",65,44
23882,114,1,"Leon Britton",76,45
23889,30,1,"Aaron Mokoena",68,44
23891,47,1,"Owain Tudor Jones",62,44
23913,15,1,"Tugay Kerimoglou",71,155
23916,119,1,"Morten Gamst Pedersen",68,39
23918,54,1,"Peter Enckelman",59,232
23921,110,1,"Ryan Nelsen",74,32
23922,67,1,"Steven Reid",68,44
23927,72,2,"El Hadji Diouf",66,30
23930,117,2,"Jaroslaw Fojut",68,40
23931,56,1,"Joey O'Brien",68,33
23932,185,1,"Jussi Jaaskelainen",69,275
23933,148,1,"Kevin Nolan",71,49
23934,133,1,"Kevin Davies",60,41
23936,31,2,"Ricardo Vaz Te",70,49
23937,34,1,"Ricardo Gardner",69,37
23939,44,1,"Tal Ben Haim",69,40
23946,1,1,"Bryan Hughes",59,30
23947,106,2,"Goncalo Brandao",72,46
23949,135,1,"Darren Bent",73,36
23950,3,1,"Dean Kiely",63,248
23951,26,1,"Dennis Rommedahl",65,37
23953,36,1,"Hermann Hreidarsson",63,34
23954,65,1,"Jerome Thomas",68,44
23979,35,1,"Robert Elliot",69,276
23983,11,1,"Geremi",72,47
23984,20,1,"Carlo Cudicini",66,264
23986,19,1,"Filipe Oliveira",65,40
23987,9,1,"Joe Keenan",56,124
23988,110,3,"Lassana Diarra",82,42
23991,66,1,"Scott Sinclair",75,49
23997,22,1,"Bjarni Vidarsson",61,38
23998,111,1,"David Weir",69,41
23999,7,1,"Gary Naysmith",61,44
24000,4,1,"Iain Turner",60,255
24001,37,2,"James Beattie",60,27
24002,79,2,"James McFadden",66,32
24003,2,1,"James Vaughan",69,45
24004,48,1,"Joseph Yobo",74,33
24005,3,1,"Lee Carsley",68,26
24006,183,1,"Leon Osman",75,38
24011,163,1,"Mikel Arteta",78,51
24013,86,2,"Per Kroeldrup",70,40
24020,73,1,"Simon Davies",71,37
24022,4,1,"Terry Dunfield",63,36
24023,89,1,"Tony Hibbert",72,54
24024,14,1,"Alan O'Brien",59,39
24037,7,1,"Collins John",63,38
24040,4,1,"Simon King",57,51
24064,18,1,"Kieren Westwood",75,300
24077,27,1,"David Buchanan",62,50
24099,76,1,"Hurtado Perez Moises",65,44
24101,13,1,"Heidar Helguson",67,51
24104,137,1,"Jaroslav Drobny",76,285
24105,27,1,"Liam Rosenior",71,43
24111,24,1,"Tomasz Radzinski",68,49
24114,43,1,"Robert Milsom",63,44
24116,22,2,"Boudewijn Zenden",72,39
24118,24,1,"Sean Clohessy",62,35
24122,6,1,"Alexandre Bonnet",68,35
24123,130,4,"Jonathan De Guzman",76,36
24130,177,2,"John Arne Riise",72,42
24131,47,1,"Jose Miguel Josemi",63,39
24132,78,3,"Mohamed Lamine Sissoko",74,35
24133,34,1,"Salif Diao",68,39
24134,64,2,"Sami Hyypiae",80,39
24136,121,1,"Stephen Warnock",68,51
24137,23,2,"Steve Finnan",75,125
24138,29,1,"Daniel Halfar",71,48
24147,183,1,"Ben Foster",79,312
24148,153,1,"Darren Fletcher",75,42
24149,15,1,"Floribert Ngalula",60,42
24150,206,1,"John O'Shea",75,51
24154,86,1,"Ryan Giggs",78,22
24155,38,1,"Tom Heaton",75,300
24156,52,1,"Darron Gibson",76,40
24157,80,1,"Fraizer Campbell",71,49
24159,146,1,"Adam Johnson",78,44
24160,59,1,"Aiyegbeni Yakubu",69,39
24161,38,1,"Andrew Taylor",67,49
24162,13,1,"Anthony McMahon",65,47
24163,17,1,"Chris Riggott",66,27
24166,60,1,"David Wheater",71,45
24167,113,2,"Emanuel Pogatetz",68,35
24168,5,1,"Salva Ballesta",68,117
24169,8,1,"Fabio Rochemback",73,34
24171,180,1,"James Morrison",74,43
24183,15,1,"Matthew Bates",58,48
24190,11,1,"Stuart Parnaby",63,49
24205,118,2,"Joey Barton",75,38
24208,130,2,"Micah Richards",77,55
24209,109,1,"Nedum Onuoha",76,45
24210,19,1,"Nicky Weaver",60,246
24211,150,1,"Richard Dunne",75,43
24212,23,1,"Stephen Jordan",63,48
24213,109,1,"Stephen Ireland",75,44
24216,217,1,"Sylvain Distin",77,35
24217,4,1,"Emre Belozoglu",74,40
24223,158,1,"Scott Parker",75,36
24224,112,1,"Shay Given",74,298
24225,61,1,"Shola Ameobi",69,49
24226,73,1,"Stephen Carr",71,36
24227,60,1,"Steve Harper",69,280
24228,100,1,"Steven Taylor",76,40
24229,156,1,"Tim Krul",78,308
24230,112,1,"Titus Bramble",72,47
24234,9,1,"David Edgar",67,51
24235,225,1,"Leonardo Bonucci",83,11
24255,21,1,"Matthew Lockwood",60,40
24260,3,1,"Craig Easton",61,32
24275,66,1,"Simon Ramsden",63,39
24336,37,1,"Andrew O'Brien",68,42
24341,43,2,"Jan Mucha",68,266
24364,14,1,"Allan Russell",63,121
24368,5,1,"Jamie Ashdown",63,252
24372,121,1,"Matthew Taylor",69,57
24373,26,1,"Richard Hughes",64,45
24374,5,1,"Valery Mezague",62,33
24381,15,1,"Marc Pugh",71,46
24383,195,1,"Diego Castro",74,43
24385,134,3,"Abel Aguilar",73,43
24391,44,1,"Michele Fini",66,47
24393,71,1,"Gary O'Neil",70,45
24399,1,1,"Ben Alnwick",63,251
24403,154,1,"Michele Canini",73,43
24405,196,1,"Daniele Conti",72,16
24408,83,1,"Danny Collins",63,35
24409,11,1,"Antonio Langella",67,39
24410,17,2,"Daryl Murphy",73,46
24411,130,1,"Dean Whitehead",71,50
24412,48,1,"Diego Luis Breijo Lopez",73,110
24414,144,1,"Francesco Pisano",71,20
24415,13,2,"David Suazo",74,40
24422,56,1,"Paulo Cesar",72,40
24423,39,2,"Damian Tixier",58,43
24435,32,1,"Liam Lawrence",61,43
24436,96,1,"Siqueira De Olivera Luciano",70,35
24439,49,1,"Martin Woods",65,42
24440,13,1,"Marco Malago",61,35
24443,137,1,"Andrea Mantovani",71,34
24446,23,1,"Nyron Nosworthy",64,48
24448,180,1,"Sergio Pellissier",72,28
24449,39,1,"Stephen Elliott",63,27
24450,40,3,"Victor Obinna",71,46
24452,20,1,"Steven Caldwell",68,39
24453,44,1,"Franco Semioli",66,42
24454,9,1,"Lorenzo Squizzi",67,265
24455,27,1,"Stuart Holden",72,42
24456,67,1,"Simone Tiribocchi",68,29
24457,20,1,"Andrea Zanchetta",74,143
24459,112,1,"Sergio Bernardo Almiron",68,39
24464,26,1,"Antonio Busce",63,39
24469,19,1,"Alex Baptiste",68,40
24475,25,1,"Giles Coke",64,46
24484,160,1,"Stefano Lucchini",68,52
24491,27,1,"Nicola Pozzi",66,38
24492,24,1,"Francesco Pratali",66,44
24493,164,2,"Andrea Raggi",79,50
24494,64,1,"Cesar Sanchez",75,301
24499,33,3,"Valeri Bojinov",68,41
24500,96,1,"Davide Brivio",72,30
24501,8,1,"Guilherme Do Prado",66,41
24502,77,1,"Marco Donadel",70,48
24503,156,1,"Sebastian Frey",70,260
24504,179,1,"Alessandro Gamberini",77,46
24506,7,1,"Martin Joergensen",68,38
24507,218,1,"Riccardo Montolivo",79,16
24509,30,1,"Anthony Gardner",68,38
24516,85,1,"Emil Hallfredsson",75,43
24527,42,1,"Marton Fulop",71,272
24528,42,1,"Michael Brown",62,42
24531,150,1,"Michael Dawson",76,40
24536,183,1,"Manuel Pasqual",72,31
24546,114,1,"Michele Pazienza",69,34
24549,157,1,"Giampaolo Pazzini",74,18
24575,23,1,"Andy Kirk",66,33
24579,37,1,"Mark Bunn",73,293
24583,91,1,"Bradley Johnson",72,39
24590,166,1,"Ricardo",74,48
24591,86,1,"Ricardo",68,282
24612,43,1,"Fernando",69,41
24618,2,1,"Izzy Iriekpen",59,80
24621,7,1,"Geir Ludvig Fevang",64,32
24622,162,1,"Federico Balzaretti",71,29
24624,40,1,"Marcelo Zalayeta",71,40
24625,11,1,"Tommy Elphick",71,43
24630,41,2,"Noe Pamarot",69,44
24632,18,1,"Paul Stalteri",68,30
24634,5,1,"Radek Cerny",66,250
24635,72,2,"Robbie Keane",80,52
24653,34,1,"Sean Davis",69,30
24655,24,2,"Teemu Tainio",68,24
24656,136,1,"Tom Huddlestone",74,38
24658,96,1,"Curtis Davies",76,44
24661,23,2,"Diomansy Kamara",73,37
24663,11,1,"Jason Koumas",60,51
24664,54,1,"Jonathan Greening",62,46
24676,52,1,"David Edwards",68,48
24693,21,2,"Simeon Jackson",62,42
24694,18,1,"Matthew Gilks,18",69,277
24698,55,1,"Grant Holt",67,45
24701,47,1,"Rory McArdle",64,38
24705,16,1,"Dean Holden",59,42
24728,109,1,"Paul Robinson",67,51
24737,71,1,"Zoltan Gera",74,40
24740,117,1,"Anton Ferdinand",71,44
24741,131,1,"Bobby Zamora",71,46
24742,7,1,"Christian Dailly",63,42
24744,69,1,"Daniel Gabbidon",66,38
24747,35,1,"Hayden Mullins",65,51
24751,196,1,"James Collins",75,48
24753,97,2,"Jeremie Aliadiere",76,40
24754,38,1,"Jobi McAnuff",66,37
24772,7,1,"Marlon Harewood",59,35
24773,139,1,"Matthew Etherington",75,42
24780,86,1,"Nigel Reo-Coker",65,40
24781,105,1,"Paul Konchesky",67,52
24788,38,1,"Brian Jensen",62,244
24789,42,1,"Lazaros Christodoulopoulos",72,44
24791,165,2,"Cristian Molinaro",75,39
24792,177,1,"Daniele Portanova",74,37
24793,194,1,"Daniele Gastaldello",76,31
24800,55,1,"Yossi Benayoun",76,35
24807,9,1,"Paulo Sousa",64,34
24813,9,1,"Jamie Smith",65,38
24839,53,1,"Gary Teale",61,39
24841,3,1,"Henri Camara",71,101
24843,31,1,"Jimmy Bullard",67,36
24845,80,1,"Lee McCulloch",64,48
24846,251,1,"Leighton Baines",82,50
24848,8,1,"Massimo Marazzina",67,94
24852,134,1,"Luis Garcia",70,43
24854,120,1,"Simone Vergassola",66,44
24886,5,1,"Michael Pollitt",64,263
24890,56,1,"Ryan Taylor",72,29
24899,127,1,"Mike Williamson",73,37
24903,119,1,"Russell Martin",73,50
24915,17,1,"Ikechi Anya",69,50
24932,40,1,"Tonel",70,42
24948,181,1,"Ashley Williams",81,43
24952,11,1,"Adam Le Fondre",70,35
24970,174,2,"Cristian Zapata",76,16
24978,89,2,"Barry Ferguson",62,47
24983,19,1,"Gunnar Nielsen",63,250
24984,38,1,"Graeme Smith",60,239
24985,51,1,"Graeme Smith",63,251
25005,123,2,"Paul Scharner",73,37
25015,5,1,"Bjoern Helge Riise",68,42
25018,65,1,"Heinz Mueller",71,282
25070,23,1,"David Fox",63,49
25075,149,1,"Craig Gardner",75,48
25108,66,1,"Paulo Sergio",69,37
25128,19,1,"Stephen O'Donnell",60,35
25131,203,1,"Sean Dillon",62,50
25150,181,1,"Lee Cattermole",77,53
25156,101,1,"Ali Al-Habsi",68,266
25160,19,1,"Hussein Yasser",64,40
25166,44,1,"David Graham",63,37
25199,28,2,"Yves Makaba-Makalamby",63,247
25253,65,1,"Dickson Etuhu",65,46
25255,72,2,"Michal Papadopoulos",64,35
25257,55,1,"Mathieu Beda",65,26
25259,41,1,"Simon Cziommer",67,40
25260,12,1,"Christian Schwegler",71,42
25329,40,1,"Jesper Hansen",70,279
25336,1,1,"Soeren Larsen",67,42
25337,29,1,"Cristiano Lucarelli",74,38
25338,56,1,"Marco Rossi",68,50
25342,15,1,"Benjani Mwaruwari",69,45
25347,50,1,"Oscar Gonzalez",72,40
25364,14,1,"Andreas Goerlitz",64,38
25365,72,1,"Andreas Ottl",70,41
25366,127,1,"Claudio Pizarro",77,43
25374,1,1,"Paulo Jorge",71,126
25382,204,1,"Scott Brown",73,50
25393,27,1,"Emile Lokonda Mpenza",69,110
25411,121,2,"Steven Thompson",65,44
25415,84,1,"David Jones",71,53
25416,172,1,"Jonathan Hayes",69,42
25419,44,1,"Ladji Keita",66,28
25421,63,1,"Jamie O'Hara",68,51
25434,22,1,"Neil McCann,22",65,127
25462,137,1,"Victor Casadesus",74,40
25465,43,1,"Ibrahima Gueye",63,41
25479,11,1,"Francesco Scardina",63,46
25483,218,1,"Christian Schulz",74,31
25496,230,2,"Dimitri Payet",83,50
25499,1,1,"Nicolas Frutos",75,120
25505,45,1,"David Elebert",57,45
25515,57,1,"Mamadou Niang",67,36
25517,24,1,"Papa Bouba Diop",73,53
25518,29,1,"Habib Beye",68,38
25519,160,2,"Boukari Drame",74,29
25521,82,2,"Pape Diakhate",70,44
25522,56,1,"Omar Daf",64,31
25524,98,1,"Frank Rost",74,299
25525,137,1,"Siaka Tiene",71,57
25526,162,1,"Andrea Ranocchia",77,53
25535,25,1,"Ali Boussaboun",66,52
25537,121,2,"Marouane Chamakh",74,50
25538,102,1,"Youssouf Hadji",69,47
25539,5,1,"Badr El Kaddouri",70,37
25540,111,1,"Vincent Enyeama",81,325
25541,104,3,"Taye Taiwo",69,50
25543,83,2,"John Utaka",72,41
25549,33,2,"Christian Obodo",68,46
25550,94,1,"Peter Odemwingie",73,46
25551,59,2,"Bartholomew Ogbeche",70,41
25560,91,2,"Guirane N'Daw",66,54
25563,177,1,"Carlos Kameni",79,312
25565,10,2,"Thimothee Atouba",64,53
25571,32,1,"Achille Emana",76,51
25572,131,2,"Jean Makoun",72,38
25574,49,1,"Pierre Webo",72,49
25575,22,1,"Pierre Boya",65,38
25579,56,1,"David Robertson",59,44
25581,7,1,"Manuel Belleri",67,112
25583,2,1,"Kevin Smith",58,41
25584,47,1,"Cribari",55,42
25587,171,1,"Lorenzo De Silvestri",76,49
25588,8,1,"Fabio Firmani",69,35
25594,146,1,"Stefano Mauri",77,36
25595,124,1,"Gaby Mudingayi",69,41
25597,129,1,"Goran Pandev",74,45
25598,71,1,"Tommaso Rocchi",69,48
25600,27,1,"Rory Fallon",59,42
25604,2,1,"Roberto",67,104
25611,5,2,"Morten Duncan Rasmussen",70,46
25612,2,1,"Rick Hoogendorp",64,116
25617,4,1,"Wesley",72,44
25619,16,1,"Bertin Tomou",64,112
25625,13,1,"Jamie Mole",62,49
25628,63,1,"Marco Caligiuri",71,41
25636,17,1,"Orlando Dos Santos Costa",62,43
25640,136,1,"Anthony Lurling",68,35
25642,10,1,"Kaba Diawara",65,45
25643,103,1,"Georgios Samaras",69,37
25644,13,1,"Martin Latka",73,33
25655,3,1,"Hossam Ghaly",71,53
25657,33,1,"Ismael Bangoura",68,48
25659,17,1,"Fode Mansare",70,40
25661,22,2,"Pascal Feindouno",69,39
25664,31,1,"Dianbobo Balde",67,38
25666,68,1,"Victor Anichebe",73,49
25667,126,1,"Martin Olsson",74,37
25668,119,1,"Rory Delap",63,35
25674,176,1,"Dougie Imrie",62,45
25693,8,1,"Nelson Benitez",69,57
25730,24,1,"Jonathan Jager",69,36
25735,55,2,"Juan Pablo Carrizo",74,294
25749,21,2,"Tom Caluwe",67,49
25751,89,1,"Danijel Milicevic",76,40
25753,22,1,"Ezequiel Luna",72,32
25759,205,2,"Gonzalo Higuain",86,34
25760,19,1,"Massimo Colomba",64,254
25766,91,1,"Paulinho",69,129
25770,3,1,"Damir Dzombic",57,113
25771,20,1,"Reto Zanni",66,53
25772,147,3,"Zdravko Kuzmanovic",74,42
25773,206,2,"Ivan Rakitic",85,37
25779,29,1,"Marcel Herzog",60,230
25782,48,1,"Cesar Fernando",58,39
25789,45,1,"Juan Pablo Garat",58,48
25790,27,1,"Jiri Koubsky",61,33
25791,128,1,"Mijat Maric",70,41
25792,53,1,"Philippe Montandon",60,37
25793,27,1,"Marc Zellweger",56,122
25794,97,1,"Davide Calla",66,54
25795,13,1,"Pascal Cerrone",60,115
25796,5,1,"Juergen Gjasula",69,44
25797,39,1,"David Marazzi",56,34
25798,39,1,"Bruno Lazaroni",67,127
25802,46,1,"Henri Siqueira-Barras",57,43
25804,17,1,"Selver Hodzic",60,115
25806,85,1,"Silvan Aegerter",64,38
25809,174,1,"Nelson Ferreira",65,39
25811,95,2,"Johnny Leoni",65,257
25812,47,1,"Marc Schneider",61,36
25813,164,1,"Florian Stahel",62,4
25815,227,3,"Steve von Bergen",72,44
25816,68,4,"Almen Abdi",72,33
25818,200,2,"Gokhan Inler",77,35
25819,191,1,"Raffael",81,42
25823,42,1,"Sergio Bastida",64,129
25824,72,2,"Alexandre Alphonse",67,55
25830,7,1,"Jonathan Parr",68,41
25835,75,2,"Kim Jaggy",61,38
25836,22,1,"Roland Schwegler",67,107
25837,18,1,"Antonio Carlos Dos Santos",70,132
25839,142,1,"Michel Renggli",63,48
25840,199,1,"Veroljub Salatic",68,54
25843,155,1,"Scott Lee Sutter",67,46
25849,15,1,"Mobulu M'Futi",61,31
25852,59,2,"Jean Francois Bedenik",63,244
25856,128,1,"Kader Mangane",74,51
25859,16,1,"Matar Coly",59,48
25860,174,1,"Raphael Nuzzolo",71,45
25863,45,1,"Bastien Geiger",55,36
25879,48,1,"Nicolas Marazzi",63,39
25905,68,1,"Ricardo Silva",65,43
25906,23,1,"Ze Manuel",70,137
25908,17,1,"Cadu",69,36
25913,29,1,"Helder Rosario",61,37
25915,17,1,"Igor Rocha",61,47
25920,45,1,"Bruno Alves",78,53
25921,192,1,"Pepe",84,39
25922,32,3,"Marek Cech",70,30
25923,97,2,"Raul Meireles",76,35
25924,92,1,"Paulo Assuncao",71,40
25925,101,1,"Jose Bosingwa",71,55
25926,157,1,"Alan",74,56
25927,3,1,"Jorginho",70,37
25929,24,1,"Bruno Moraes",68,48
25930,56,1,"Hugo Leal",68,35
25933,1,1,"Guga",63,125
25935,12,1,"Derlei",74,124
25942,4,1,"Rui Sacramento",64,248
25947,174,1,"Marco Woelfli",65,263
25948,52,2,"Steve Gohouri",67,42
25951,67,1,"Mario Raimondi",58,41
25952,39,1,"Carlos Varela",69,112
25957,101,2,"Igor de Camargo",71,45
25958,3,1,"Ibad Muhamadu",60,103
25962,8,1,"Joao Pedro",60,40
25975,84,1,"Steven Jennings",61,44
25977,31,1,"Morten Skoubo",64,43
25984,125,1,"Daniel Agger",77,49
25986,68,1,"Nilmar",83,36
25990,160,3,"Joao Pereira",76,41
25993,16,1,"Rui Nereu",66,265
25994,1,1,"Leo",69,34
25995,17,2,"Ricardo Rocha",65,37
25997,26,1,"Georgios Karagounis",70,47
25998,63,1,"Nuno Assis",77,37
26002,155,1,"Kenneth Vermeer",78,301
26003,4,1,"Hans Vonk",69,276
26004,18,1,"Emanuel Boakye",60,36
26005,117,3,"Thomas Vermaelen",80,43
26010,66,2,"Jeffrey Sarpong",67,54
26014,105,1,"Victor Hugo Montano",67,35
26015,3,1,"Philippe Delaye",65,124
26016,78,1,"Michael Timisela",66,40
26022,10,1,"Xavier Collin",67,38
26027,44,1,"Martial Robin",59,37
26028,16,1,"Romain Rocchi",63,36
26029,63,1,"Rodrigo Lacerda",58,39
26040,14,2,"Djamel Abdoun",69,46
26044,72,3,"Krisztian Vadocz",68,31
26045,1,1,"Ludovic Genest",64,55
26051,164,1,"Renaud Cohade",73,56
26052,116,1,"Laurent Bonnart",65,37
26057,22,1,"Guillaume Loriot",67,39
26065,173,1,"Stephane Besle",62,41
26066,52,1,"Kamil Zayatte",66,46
26078,46,1,"Flavien La Postollec",66,40
26085,7,1,"Alain Cantareil",62,43
26092,6,1,"Joao Paulo",64,33
26096,92,1,"Clarence Seedorf",82,54
26098,62,1,"Kakha Kaladze",76,36
26099,30,1,"Paolo Maldini",77,133
26107,177,1,"Franck Beria",73,40
26108,141,1,"Younes Kaboul",76,36
26109,65,1,"Baptiste Martin",69,45
26111,212,1,"Bacary Sagna",80,34
26112,159,1,"Benoit Cheyrou",73,46
26113,61,2,"Thomas Kahlenberg",70,38
26114,74,1,"Lionel Mathis",74,37
26115,3,1,"Garra Dembele",69,42
26116,10,2,"Luigi Pieroni",63,38
26117,58,1,"Mathieu Valverde",71,287
26118,99,1,"Florian Marange",69,47
26119,131,1,"Marc Planus",70,44
26120,61,1,"Alejandro Alonso",71,45
26121,35,1,"Pierre Ducasse",67,41
26123,14,2,"Jean-Claude Darcheville",66,104
26126,67,1,"Yohann Pele",73,292
26127,65,1,"Gregory Cerdan",65,42
26130,38,1,"Tulio de Melo",73,35
26132,8,1,"James Fanchone",60,53
26136,109,1,"Adama Coulibaly",64,46
26137,18,1,"Nicolas Gillet",66,40
26138,218,1,"Hilton",78,43
26139,67,1,"Yohan Demont",63,33
26141,29,1,"Fabien Laurenti",63,46
26142,102,1,"Carlos Henrique",73,43
26143,20,2,"Daniel Cousin,20",76,103
26144,88,1,"Jussie",74,32
26145,40,2,"Olivier Thomert",63,31
26146,112,2,"Seydou Keita",76,30
26148,29,1,"Efstathios Tavlaridis",73,36
26149,31,1,"Gregory Tafforeau",67,44
26150,34,1,"Gregory Malicki",69,275
26151,111,2,"Kevin Mirallas",80,52
26154,201,2,"Mathieu Debuchy",79,41
26155,135,1,"Mathieu Bodmer",77,52
26156,21,1,"Nicolas Fauvergue",65,45
26157,44,1,"Rafael Schmitz",71,40
26159,15,1,"Stephane Dumont",68,54
26160,228,2,"Yohan Cabaye",80,45
26161,4,1,"Claudio Cacapa",71,50
26162,160,1,"Francois Clerc",72,42
26163,123,2,"Hatem Ben Arfa",82,42
26164,2,1,"Joan Hartock",67,263
26165,53,1,"John Carew",73,37
26166,199,2,"Karim Benzema",86,28
26167,120,1,"Remy Vercoutre",76,305
26168,268,1,"Cedric Carrasso",80,321
26169,46,3,"Aleksandr Hleb",73,38
26171,133,3,"Lorik Cana",76,49
26172,25,1,"Mickael Pagis",74,139
26173,75,1,"Faryd Mondragon",72,285
26176,64,1,"Gregory Leca",68,31
26181,178,1,"Samir Nasri",82,4
26190,38,1,"Gregory Wimbee",71,285
26191,60,1,"Gregory Proment",69,50
26193,36,1,"Jamal Alioui",60,36
26195,128,2,"Ludovic Obraniak",73,43
26199,119,2,"Roy Contout",68,35
26209,159,1,"Sebastien Bassong",74,34
26211,20,1,"Laurent Agouazi",66,48
26213,11,1,"Alexandre Licata",72,38
26214,127,2,"Diego Perez",70,27
26215,5,1,"Flavio Roma",67,262
26216,137,1,"Francois Modesto",73,44
26221,80,3,"Serge Gakpe",74,44
26222,96,1,"Gaetan Bong",73,44
26223,198,2,"Bostjan Cesar",77,38
26224,41,1,"Benjamin Nicaise",66,37
26227,62,1,"Benjamin Gavanon",65,42
26231,20,1,"Frederic Biancalani",69,41
26233,67,1,"Gennaro Bracigliano",61,247
26234,15,1,"Gergely Rudolf",69,36
26235,41,1,"Jeremy Sapina",65,47
26236,142,1,"Jonathan Brison",70,47
26238,153,2,"Landry N'Guemo",72,44
26240,10,1,"Moncef Zerka",63,41
26241,127,1,"Olivier Sorin",67,275
26242,71,1,"Pascal Berenguer",66,45
26244,123,2,"Sebastien Puygrenier",73,35
26245,154,1,"Andre Luiz",70,46
26250,20,1,"Nenad Dzodic",66,29
26251,107,1,"Kamel Chafni",70,38
26252,7,1,"Tony Heurtebis",63,247
26253,89,2,"Mauro Cetto",71,33
26255,175,3,"Emir Spahic",78,37
26256,92,2,"Lars Jacobsen",71,40
26257,18,2,"Daniel Jensen",68,28
26260,27,1,"Shlomi Arbeitman",65,36
26261,37,1,"Aurelien Capoue",67,44
26262,31,1,"Bocundji Ca",66,53
26263,11,1,"Claudiu Keseru",71,42
26264,110,2,"Franck Signorino",70,39
26265,50,1,"Frederic Da Rocha",68,123
26275,111,1,"Alexis Thebaux",70,275
26277,4,1,"Guillaume Norbert",60,118
26279,45,1,"Jean-Jacques Pierre",64,36
26282,13,1,"Mamadou Diallo",62,38
26284,12,1,"Loic Guillon",65,32
26285,9,2,"Milos Dimitrijevic",67,38
26287,72,1,"Cedric Varrault",67,33
26288,110,1,"Dennis Oliech",68,40
26289,21,1,"Cyril Rool",75,137
26290,77,1,"Damien Gregorini",66,256
26291,239,1,"Florent Balmont",75,48
26294,56,2,"Ederson",74,44
26295,282,2,"Hugo Lloris",85,319
26300,62,1,"Marama Vahirua",73,42
26304,45,1,"Olivier Echouafni",70,137
26307,208,1,"Rod Fanni",74,51
26308,27,1,"Jacques Abardonado",67,38
26310,49,3,"Cristian Rodriguez",75,56
26311,75,1,"Edouard Cisse",74,29
26312,5,1,"Fabrice Pancrate",67,46
26313,27,1,"Jerome Alonzo",64,246
26315,118,1,"Mario Yepes",74,41
26324,138,2,"Arnold Mvuemba",72,32
26325,85,1,"Cyril Jeunechamp",66,29
26326,206,1,"Etienne Didot",74,53
26327,136,1,"Gregory Bourillon",66,41
26328,92,1,"Jacques Faty",67,52
26329,3,1,"Jean-Joeel Perrier Doumbe",64,46
26330,172,2,"Jimmy Briand",76,29
26331,75,1,"Adailton",67,46
26332,74,1,"Moussa Sow",79,39
26333,131,1,"Olivier Sorlin",68,36
26334,19,2,"Olivier Monterubbio",70,36
26335,94,2,"Simon Pouplin",67,276
26336,156,3,"Stephane M'Bia",75,46
26343,103,1,"Jeremie Janot",74,282
26344,203,2,"Bafetimbi Gomis",77,42
26345,143,2,"Damien Perquis",72,54
26346,39,1,"Fousseni Diawara",64,42
26347,58,2,"Frederic Piquionne",65,47
26348,65,2,"Herita Ilunga",67,48
26349,19,1,"Ignacio Piatti",77,42
26350,33,1,"Jody Viviani",69,272
26351,100,1,"Julien Sable",70,48
26353,185,1,"Loic Perrin",82,44
26354,142,2,"Mouhamadou Dabo",71,46
26356,16,1,"Vincent Hognon",71,119
26357,102,1,"Zoumana Camara",73,41
26359,110,1,"Teddy Richert",74,304
26360,29,1,"Rabiu Afolabi",64,46
26364,101,1,"Sigamary Diarra",68,37
26367,2,1,"Jessy Moulin",67,268
26368,7,1,"Dusko Tosic",70,44
26370,16,1,"Mickael Isabey",65,42
26371,108,1,"Romain Pitau",73,36
26372,1,1,"Badara Sene",61,39
26374,188,2,"Mevlut Erdinc",74,41
26376,31,1,"Julien Quercia",67,41
26383,29,2,"Habib Bellaid",64,40
26388,48,1,"Yacine Abdessadki",73,49
26390,16,1,"Guillaume Lacour",67,60
26391,5,1,"Salim Arrache",62,46
26392,190,2,"Kevin Gameiro",79,32
26394,73,2,"Eric Mouloungui",70,24
26398,16,1,"Lucien Aubey",63,44
26399,262,1,"Daniel Congre",74,37
26401,96,1,"Albin Ebondo",73,41
26402,121,1,"Mohamed Fofana",72,52
26403,181,2,"Jeremy Mathieu",82,38
26405,61,1,"Nicolas Dieuze",62,34
26406,72,1,"Pantxi Sirieix",67,48
26408,13,1,"Bryan Bergougnoux",68,45
26409,11,1,"Xavier Pentecote",65,34
26410,2,1,"Quentin Westberg",63,250
26412,14,1,"Florian Boucansaud",70,140
26419,231,1,"Blaise Matuidi",84,40
26420,125,1,"Benjamin Nivet",73,36
26423,36,1,"Eloge Enza-Yamissi",65,74
26425,1,1,"Jean-Christophe Vergerolle",66,112
26434,94,4,"Ibrahim Afellay",78,37
26435,60,1,"Ismael Aissati",71,47
26436,8,1,"Michael Ball",69,30
26437,155,1,"Jefferson Farfan",80,44
26440,181,3,"Timmy Simons",73,45
26441,34,1,"Mika Vaeyrynen",64,48
26445,21,1,"Serginho Greene,20",69,135
26449,37,1,"Tim Vincken",65,32
26450,71,1,"Demy de Zeeuw",69,38
26451,18,1,"Danny Koevermans",68,40
26452,33,1,"Rogier Molhoek",65,42
